Date,Adriatic Sea,Andaman Sea,Arabian Sea,Atlantic Ocean,Baltic Sea,Bay Bengal,Bering Sea,Caribbean Sea,Gulf Mexico,Indian Ocean,Indonesian,Mediterranean,Nino,North Atlantic,North Pacific,North Sea,Pacific Ocean,Persian Gulf,Sea Japan,Sea Okhotsk,South China,Southern Ocean,Tropics,World,Yellow Sea
05/01/2003,,-42.69,145.23000000000002,42.34,-448.25,41.01,-83.83,98.94,8.75,66.55,-56.379999999999995,-52.28,-13.07,-61.94,-115.14,-65.85,-2.1799999999999997,-76.57,,-96.98,-42.13,65.66,24.17,17.01,-252.7
05/01/2004,,11.91,,,,61.47,,,,,15.91,,,,,,,,-89.92,,-32.7,,,,
05/01/2009,,88.75,94.68,15.52,,50.07,-13.58,-32.16,-7.54,27.42,111.78,-69.97,23.67,-18.59,-9.29,,18.66,-36.47,-50.7,,42.09,36.96,24.65,20.24,-34.44
05/01/2015,,19.35,115.78,40.22,,36.87,43.12,54.34,52.06,43.82,16.08,,68.47,-9.19,21.51,,47.36,,,,-18.91,63.46,46.15,43.34,-71.84
05/01/2016,,106.03,,,72.95,,,,102.26,,,-16.34,,,,-17.11,,44.03,77.1,66.95,-10.01,,,,
05/01/2021,1.47,,,69.58,1.47,,-19.5,52.63,,65.57,129.28,,79.36,28.1,39.23,15.5,57.78,140.67,,0.33,,77.79,70.3,63.98,10.08
05/02/1997,-29.71,,,,,,,,,,,,,,,,,,,,,,,,-73.41
05/02/1998,,-54.64,,,-227.45,4.67,,,,,,-67.08,,,,-86.89,,-57.97,,11.61,-70.9,,,,
05/02/2003,-30.91,,,,,,,,,,,,,,,,,,,,,,,,
05/02/2004,,9.76,117.73,8.04,-530.45,60.14,-0.03000000000000025,-35.68,-24.25,50.95,9.91,-48.1,9.33,-54.94,-44.64,-321.35,14.32,-64.94,,26.119999999999997,-40.33,53.86,22.37,17.009999999999998,-94.0
05/02/2009,-14.07,,,,,,,,,,,,,,,,,,,,,,,,
05/02/2010,,43.95,103.58,,9.65,68.17,,,-44.34,37.42,37.48,-36.17,18.97,,-21.19,-31.81,16.26,-58.37,5.0,7.12,9.89,36.26,28.35,21.04,
05/02/2014,64.23,,,,,,,,,,,,,,,,,,,,,,,,
05/02/2015,10.43,,,,,,,,,,,,,,,,,,,,,,,,
05/02/2016,,,265.55,115.4,62.87,206.25,72.72,146.07,76.46,114.28999999999999,-26.939999999999998,,41.53,32.21,22.84,-10.9,75.84,47.87,,,,136.55,95.15,93.92,-8.46
05/03/1998,-34.51,,86.34,-10.31,,,-6.75,-34.58,-47.85,26.17,-13.59,,-20.43,-39.33,-41.71,,-8.08,,-24.45,,,12.67,-1.14,-3.45,-29.91
05/03/1999,,,,,-7.75,,,,,,,,,,,,,,,,,,,,
05/03/2004,-2.11,,,,,,,-20.68,,,,,,,,,,,,,,,,,
05/03/2005,-53.61,,,,,,,,,,-21.39,,,,,,,,-38.25,,,,,,
05/03/2010,-29.17,,,17.52,,,-13.68,6.74,,,,,,-45.39,,,,,,,,,,,-40.34
05/03/2011,,,,,-62.25,,,,,,,,,,,,,,,,,,,,
05/03/2016,-36.400000000000006,,,,,,,,,,,,,,,,,,,,,,,,
05/04/1993,,-10.74,75.24,-29.31,-141.45,24.77,,,-57.65,1.27,-91.19,-55.08,-13.53,,-39.61,-102.59,-19.68,-48.87,-56.95,-32.79,-80.3,-4.93,-16.24,-19.55,
05/04/1999,,68.66,33.54,-9.61,,30.37,,,6.55,5.97,76.11,-18.28,-28.03,,-36.21,-72.09,-15.18,-107.67,-81.65,-2.49,25.9,13.57,-9.34,-7.95,
05/04/2005,,3.81,162.73000000000002,31.839999999999996,,96.71000000000001,-12.88,-8.28,-18.450000000000003,22.98,-20.99,-99.6,19.630000000000003,-54.14,-102.03999999999999,-30.36,9.719999999999999,-35.37,-30.07,37.519999999999996,-182.43,50.260000000000005,29.87,16.810000000000002,-60.39
05/04/2008,,,,,,,,,,,,,,,,,,14.13,,,,,,,
05/04/2011,,38.05,85.38,19.12,,62.07,-19.18,,-19.74,30.02,123.08,-5.67,25.07,-49.99,-23.09,-33.91,7.56,21.33,-65.7,-18.68,-22.41,38.36,19.35,15.64,
05/04/2012,,,,,-114.05,,,,,,,,,,,,,,,,,,,,
05/04/2017,,60.28,113.27,45.58,42.57,94.98,34.0,12.23,68.06,59.07,83.48,-23.07,49.96,5.2,2.03,-18.0,45.88,,-22.4,59.63,19.6,65.09,55.6,47.98,-37.22
05/04/2022,-9.93,67.28,130.57,59.28,-64.83,101.18,-0.7,,62.76,80.37,159.28,-13.47,75.46,15.8,58.33,,68.38,47.37,-11.0,8.53,66.5,90.19,70.1,67.78,-19.62
05/05/1993,-66.61,,,,,,-29.65,-44.78,,,,,,-68.73,,,,,,,,,,,-36.51
05/05/1994,,26.56,,,-60.55,,,,,,,,,,,,,,,,,,,,
05/05/1999,,,,,,,-48.55,-28.48,,,,,,-31.63,,,,,,,,,,,-75.81
05/05/2000,,66.36,6.94,-16.91,-145.85,41.87,-57.15,,-16.45,-15.83,98.81,-30.18,-22.53,-39.03,-47.81,-92.99,-10.38,-170.67,-77.75,-15.69,-39.2,14.47,-16.04,-12.55,
05/05/2005,,-31.54,,,-464.54999999999995,,-21.35,-17.28,,18.27,,,,,,-29.19,,,,,,,,,-39.21
05/05/2006,,67.71,,,-84.9,31.34,,,,,,-61.62,,,,,,,-63.47,,,,,,
05/05/2008,,,,,,76.84,,,-48.5,,,-64.42,,,,-62.16,,,-0.87,-22.09,-24.03,,,,
05/05/2009,-30.11,,,,,,,,,,105.31,-64.62,,,,,,42.63,-25.87,,52.07,,,,
05/05/2011,28.93,,,,,,,2.84,,,,,,,,,,,,,,,,,-86.34
05/05/2012,,79.35,100.38,18.32,,77.57,-32.68,-17.16,31.56,52.32,112.28,-1.37,34.87,-17.09,-6.59,-85.01,22.86,50.33,-25.5,-0.78,8.69,41.76,34.05,28.34,
05/05/2017,-38.53,,,,,,,,,,,,,,,,,43.27,,,,,,,
05/05/2018,,37.68,109.57,,,63.28,,,24.56,,62.58,-34.17,,,,,,,-36.1,,,,,,
05/05/2022,,,,,,,,37.23,,,,,,,,18.5,,,,,,,,,
05/06/1994,,,70.34,-21.11,,24.67,-28.95,-10.58,-63.95,2.87,-31.39,-61.08,-21.03,-56.43,-49.21,-60.59,-17.68,-37.67,-73.35,-60.19,-60.0,-0.63,-11.14,-15.35,-58.91
05/06/2000,-6.11,,,,,,,-60.98,,,,,,,,,,,,,,,,,-69.61
05/06/2001,,,,,-98.75,,,,,,,,,,,,,,,,,,,,
05/06/2005,-44.91,,,,,,,,,,,,,,,,,,,,,,,,
05/06/2006,,,52.59,7.35,,,-32.28,-27.08,-22.7,17.88,89.71,,6.56,-30.91,-31.13,-102.46,12.5,-45.87,,-23.69,-24.83,28.89,17.41,11.56,-19.09
05/06/2008,-70.21,144.31,55.59,10.85,-119.0,,,-21.38,,24.68,116.51,,12.36,-24.91,-20.23,,13.8,,,,,27.09,20.31,15.16,-42.29
05/06/2009,,83.91,101.49,21.25,-184.7,56.84,-24.38,-42.18,6.8,36.88,,,28.16,-16.41,-14.73,-41.46,18.8,,,-32.59,,42.89,27.61,23.16,-49.79
05/06/2012,-3.97,,,,,,,,,,,,,,,,,,,,,,,,-6.04
05/06/2013,,,,,-4.0,,,,,,,,,,,,,,,,50.97,,,,
05/06/2018,21.57,,,49.18,-27.73,,-13.7,26.83,,56.27,,,62.96,11.1,15.43,-2.7,54.48,25.97,,20.43,4.1,69.19,56.5,51.28,-24.72
05/07/1994,-70.81,,,,,,,,,,,,,,,,,,,,,,,,
05/07/1996,,,,,-102.95,,,,,,,,,,,,,,,,,,,,
05/07/1999,25.39,,,,,,,,,,,,,,,,,,,,,,,,
05/07/2001,,22.56,,,,21.97,,,,,,-45.38,,,,-66.79,,-41.87,-82.35,-47.39,-22.0,,,,
05/07/2005,,,,,,,,,,,,,,,,,,-32.77,,,,,,,
05/07/2007,,78.11,66.59,,-123.4,43.44,,,4.5,,36.21,-77.92,,,,,19.0,20.13,-24.67,-1.09,-45.83,21.19,17.61,10.06,
05/07/2008,,,,,,,-18.18,,,,,,,,,,,,,,,,,,
05/07/2010,-7.41,30.41,120.59,,-29.2,66.74,,,-10.9,48.68,42.71,-35.52,16.36,,-17.63,,13.9,-7.97,5.23,,7.87,36.49,30.01,22.76,-16.19
05/07/2011,,,,,,,,,,,,,,,,,,41.83,,,,,,,
05/07/2013,,92.65,278.47,81.97,19.75,216.01,,22.82,24.96,129.9,232.69,-50.69,54.83,-13.41,-30.32,-125.27000000000001,37.56,-20.27,37.5,5.42,71.69,115.35,84.56,72.6,38.91
05/07/2019,,110.28,122.17,64.48,-29.03,69.78,1.8,,89.56,66.67,38.88,-16.27,49.36,28.7,16.13,15.9,58.88,0.97,23.3,34.83,43.8,80.89,67.4,60.58,
05/08/1996,,97.46,,,,34.77,,,,,,3.12,,,,-47.69,,,-35.35,,,,,,
05/08/2001,,,46.94,-9.61,,,-86.45,-24.38,-30.45,2.17,77.91,,-23.33,-46.33,-38.81,,-4.98,,,,,11.67,-2.54,-4.85,-38.91
05/08/2002,,,,,-79.75,,,,,,,,,,,,,,,,,,,,
05/08/2006,-45.81,,,,,,,,,,,,,,,,,,,,,,,,
05/08/2007,-15.51,,,-5.45,,,-13.48,-8.58,,13.38,,,-6.64,-44.31,-19.53,-53.96,,,,,,,,,-76.19
05/08/2010,,,,21.05,,,-19.38,13.42,,,,,,-38.61,,-69.56,,,,11.41,,,,,
05/08/2011,,,,,,,,,,,,,,,,,,,,,-16.23,,,,
05/08/2013,,,,,,,-16.560000000000002,30.94,11.9,,,,,-7.19,,,,54.33,29.63,3.51,,,,,45.26
05/08/2014,,,,,-94.45,,,,,,,,,,,,,,,,,,,,
05/08/2017,-30.97,,,,,,,,,,,,,,,,,,,,,,,,
05/08/2019,,,,,,,,60.03,,,,,,,,,,,,,,,,,38.38
05/08/2020,,39.68,157.17,49.88,17.27,71.38,19.5,,72.06,70.17,43.98,14.73,58.56,,32.43,33.6,65.78,8.27,6.0,-5.57,-9.4,74.19,67.9,60.88,
05/09/1996,,,76.24,-16.51,,,54.25,-36.48,-68.65,-9.63,45.51,,-11.53,-54.33,-43.21,,-15.38,-22.87,,33.01,-51.4,-8.83,-3.14,-12.35,
05/09/2001,11.49,,,,,,,,,,,,,,,,,,,,,,,,
05/09/2002,,-2.13,116.33000000000001,-18.759999999999998,-90.1,10.41,-152.63,,15.05,28.15,-13.079999999999998,-122.3,-9.67,-101.94,-42.239999999999995,-134.25,10.719999999999999,-47.839999999999996,-26.82,-87.28,-30.13,33.16,9.07,3.8099999999999996,17.01
05/09/2011,37.39,89.61,88.99,20.35,-133.0,43.34,-21.18,-8.88,-36.8,33.78,110.01,20.28,29.46,-45.81,-25.53,-1.76,7.7,,-45.77,-1.79,,36.99,22.51,16.96,-56.89
05/09/2013,,88.51,,,,,,,,,,,,,,,,,,,,,,,
05/09/2014,,77.05,106.38,36.32,,55.77,50.12,53.64,43.86,40.82,35.68,-9.97,53.97,-0.69,3.81,-0.61,27.86,-17.97,3.9,26.32,15.69,40.66,41.25,33.14,
05/09/2017,,24.65,128.18,48.52,-22.55,129.07,25.22,28.14,47.66,64.22,52.48,11.83,47.87,7.81,1.71,36.09,42.86,,-30.7,52.92,12.29,66.26,54.05,48.34,-66.14
05/09/2019,-4.73,,,,,,,,,,,,,,,,,,,,,,,,
05/09/2020,6.47,,,,,,,57.33,,,,,,7.2,,,,,,,,,,,2.68
05/10/1996,40.69,,,,,,,,,,,,,,,,,,,,,,,,-30.01
05/10/1997,,,,,-7.35,,,,,,,,,,,,,-22.67,,13.91,,,,,
05/10/2002,-39.11,,,,,,,-38.959999999999994,,,,,,,,,,,,,,,,,26.69
05/10/2003,,96.76,,,-65.95,,,,,,-14.39,,,,,,,,-69.07,,-32.6,,,,
05/10/2009,,50.55,,,-69.75,75.97,,,,,,-45.87,,,,-9.51,,,-29.9,-23.48,20.69,,,,
05/10/2013,12.219999999999999,,,,,,,,,,,,,,,,,,,,,,,,
05/10/2014,-3.47,,,,,,,,,,,,,,,,,,,,,,,,-25.74
05/10/2015,,,,,25.35,,,,,,,8.23,,,,12.29,,48.53,-23.6,45.42,-16.21,,,,
05/10/2017,,,,,,,,,,,,,,,,,,66.93,,,,,,,
05/10/2021,,68.78,180.87,,-36.23,156.68,-9.1,,53.76,68.27,,1.83,,,,,,188.37,28.2,-1.17,56.7,,,,
05/11/1997,,-40.54,76.64,-6.91,,17.37,56.75,-26.18,-25.35,7.27,-48.89,-14.28,23.97,-32.23,-26.01,-154.79,-9.68,,-59.75,,-45.7,3.17,-4.54,-6.15,
05/11/2002,-54.21,,,,,,,,,,,,,,,,,,,,,,,,
05/11/2003,,56.51,143.32999999999998,29.54,-79.3,61.71000000000001,-87.83,31.42,-2.1500000000000004,45.95,-13.79,-125.8,-10.870000000000001,-44.94,-74.44,-73.25,10.219999999999999,110.25999999999999,-70.75,-34.28,-35.13,53.959999999999994,28.77,19.41,-45.6
05/11/2004,34.49,,,,,134.81,,,,,18.81,21.48,,,,,,,12.13,0.21,-39.5,,,,
05/11/2009,,,110.38,27.92,,,-13.78,-28.46,-4.54,39.12,89.38,,24.17,-6.49,-20.89,,6.96,-14.07,,,,33.96,23.75,19.54,-28.24
05/11/2010,,,,,-60.25,,,,,,,,,,,,,,,,,,,,
05/11/2015,,49.15,121.48,38.12,,70.67,49.02,62.44,53.66,44.52,-20.32,,66.87,-4.29,21.21,,43.26,,,,,53.66,46.45,41.84,-31.64
05/11/2016,,91.48,,,-72.25,109.08,48.7,,100.26,,,31.06,,,,27.29,,28.93,42.0,54.72,,,,,
05/11/2021,-12.23,,,70.88,,,,30.23,,,95.58,,82.06,28.4,42.23,-18.5,60.58,,,,,77.59,73.1,65.38,29.08
05/12/1997,11.69,,,,,,,,,,,,,,,,,,,,,,,,-75.01
05/12/1998,,-63.14,,,-45.15,21.47,,,,21.77,-25.29,-35.88,,,,-53.39,,21.53,-34.95,-0.69,-60.4,,,,
05/12/2003,-70.41,,,,,,,47.72,,,,,,,,,,,,,,,,,
05/12/2004,,194.97,75.33,2.34,-503.75,,-5.33,-30.16,-19.85,19.45,19.51,20.42,8.23,-56.54,-46.84,-55.95,20.52,-89.64,15.45,2.71,-57.03,43.06,19.869999999999997,14.809999999999999,-31.5
05/12/2009,19.23,,,,,,,,,,,,,,,,,,,,,,,,
05/12/2010,,31.95,117.18,13.62,,75.27,,,-23.54,44.22,42.48,-9.27,9.07,,-17.89,-67.21,14.76,17.53,12.6,15.82,11.09,32.76,29.05,20.94,
05/12/2012,,,,,,113.64,,,,,,,,,,,,,,,,,,,
05/12/2015,73.93,,,,,,,,,,,,,,,,,,,,,,,,
05/12/2016,,112.05,298.15,97.7,-85.03,107.47,50.12,135.97000000000003,79.76,103.78999999999999,16.46,,48.43000000000001,34.510000000000005,18.14,14.1,85.03999999999999,43.27,,52.33,0.79,122.55,101.44999999999999,93.72,-0.15999999999999998
05/13/1993,,,,,-210.25,,,,,,,,,,,,,,,,,,,,
05/13/1998,-24.01,,89.74,-0.31,,,-30.55,-11.88,-1.35,,,,-26.53,-26.93,-48.61,,-19.48,,,,,1.27,-2.44,-6.95,-45.01
05/13/1999,,,,,-166.55,,,,,,,,,,,,,,,,,,,,
05/13/2003,-56.41,,,,,,,,,,,,,,,,,,,,,,,,
05/13/2005,-22.31,,,,,,,,-12.85,,,,,,,,,,,,,,,,
05/13/2010,29.23,,,,,,-30.58,12.04,,,,,,-51.39,,,,,,,,,,,3.66
05/13/2011,,,,,,,,,,,,,,,,,,11.23,,,,,,,
05/13/2012,,,106.49,27.95,-40.2,,-35.28,-1.98,28.6,59.78,107.21,-2.02,34.06,-4.01,-11.73,-17.96,20.7,29.73,-29.37,-32.69,26.07,45.99,36.51,31.26,7.11
05/13/2016,42.63,,,,,,,,,,,,,,,,,,,,,,,,
05/13/2017,,41.48,,,,,,,,,,31.63,,,,,,,-25.8,36.83,,,,,
05/14/1993,,28.36,74.74,-20.21,,21.97,-3.35,,-38.25,-0.03,-101.39,-50.18,-11.43,,-38.01,-144.89,-18.08,-83.57,-41.35,-25.59,-83.5,-6.83,-12.94,-16.85,
05/14/1999,,42.66,45.34,-20.61,,56.87,-38.15,,-22.25,16.27,64.41,-65.18,-31.63,-43.33,-35.21,-90.19,-21.68,-75.77,,-15.79,-35.3,9.97,-15.74,-13.45,-75.81
05/14/2000,,,,,-223.05,,,,,,,,,,,,,,,,,,,,
05/14/2004,29.79,,,,,,,,,,,,,,,,,,,,,,,,
05/14/2005,,83.87,157.82999999999998,-3.16,-175.15,67.11,-48.83,-56.06,-14.8,39.15,-26.68,-37.3,7.630000000000001,-94.34,-81.64,-115.25,30.619999999999997,-78.04,-68.22,-52.58,-139.32999999999998,52.36,34.07,19.91,-39.400000000000006
05/14/2011,,99.25,94.38,19.92,-129.75,62.87,-16.98,1.74,-6.84,32.82,88.58,-34.87,32.37,-43.39,-19.69,-0.61,12.46,,-37.6,-18.78,-9.71,37.26,25.65,19.04,-39.24
05/14/2012,,99.21,,,-28.65,,,,,,,,,,,,,34.03,,,,,,,
05/14/2016,52.37,,,,,,,,,,,,,,,,,,,,,,,,
05/14/2017,,,139.07,52.28,-94.03,102.48,5.8,23.43,46.36,62.87,51.28,,44.16,15.5,-5.37,17.6,40.58,71.77,,,-5.8,68.69,52.0,47.28,-68.32
05/14/2022,-16.93,225.38,115.57,72.38,21.67,129.48,20.2,76.03,117.16,69.27,169.68,-0.87,73.66,52.9,47.73,27.3,59.88,-28.83,-13.8,39.63,42.6,76.59,70.2,65.98,-46.72
05/15/1993,-62.41,,,,,,,-45.18,,,,,,-55.73,,,,,,,,,,,-34.31
05/15/1994,,,,,-236.55,,,,,,,,,,,-100.19,,,,,,,,,
05/15/1999,-44.11,,,,,,,-35.68,,,,,,,,,,,-68.65,,,,,,
05/15/2000,,77.76,34.74,-14.51,,60.27,-50.95,,-7.55,-4.23,90.51,-60.88,-26.03,-24.43,-45.61,-65.09,-14.98,-56.87,-82.55,-18.99,-34.2,14.07,-15.54,-11.95,
05/15/2005,-10.71,,,,,,,,,,,,,,,,,,,,,,,,
05/15/2006,,,,,,,,,-13.8,,,-58.02,,,,,,-75.77,-63.57,-19.19,,,,,
05/15/2009,-22.81,57.01,118.39,,-45.3,80.84,,,26.3,,86.81,-31.92,,,,,,-15.27,,,9.47,,,,
05/15/2011,-56.27,,,,,,,,,,,,,,,,,,,,,,,,
05/15/2012,-28.91,109.75,105.48,26.32,,99.57,-25.28,12.64,56.26,49.92,98.98,-3.07,33.27,1.31,-7.09,13.69,22.06,,6.7,-24.48,21.49,40.16,36.55,30.34,33.96
05/15/2017,51.199999999999996,,,,-107.35,,,,,,,,,,,,,,-27.0,,,,,,
05/15/2018,,54.98,,,,102.08,-8.9,,54.26,57.97,,10.13,,,,,,,-3.2,20.73,6.6,,,,
05/16/1994,,-20.64,68.44,-19.91,,12.17,-23.05,2.32,-47.85,-3.63,-62.59,-53.08,-31.53,-52.03,-48.81,,-23.58,-98.77,-128.75,-35.39,-87.8,-6.83,-18.24,-20.25,-80.51
05/16/2000,-51.31,,,,,,,-46.78,,,,,,,,,,,,,,,,,-44.81
05/16/2001,,,,,-164.95,,,,,,,,,,,,,,,,,,,,
05/16/2006,,70.01,58.79,16.85,-235.2,51.74,-15.08,-14.08,,17.58,58.81,,14.96,-16.81,-29.53,-97.36,14.4,,,,16.67,31.09,20.41,14.86,-8.99
05/16/2009,,,,26.25,,,-18.48,-36.48,,40.58,,,23.06,-1.31,-17.93,-60.06,6.9,,-13.97,-13.39,,29.89,24.71,19.26,-69.79
05/16/2012,-36.47,,,,,,,,,,,,,,,,,,,,,,,,
05/16/2013,,,,,-109.75,,,,,,,,,,,,,,,,,,,,
05/16/2017,,39.55,132.88,52.62,,90.87,12.32,18.74,45.16,61.02,42.08,72.13,35.07,9.51,2.51,46.59,39.46,117.73,,48.22,-8.61,70.56,49.55,47.04,-66.84
05/16/2018,,,114.17,47.38,-31.63,,,23.83,,,42.48,,59.96,26.7,16.53,19.3,51.98,22.27,,,,65.39,55.0,50.98,30.28
05/16/2019,,,,,,,,,,,,,,,,,,,42.6,,,,,,
05/17/1994,-24.01,,,,,,,,,,,,,,,,,,,,,,,,
05/17/1995,,104.56,,,-66.75,34.57,,,,-7.93,,-66.08,,,,-72.69,,,-41.35,-16.19,-79.0,,,,
05/17/2001,,61.56,48.74,,,40.17,,,-20.25,14.47,64.11,-13.08,-11.03,,,-69.89,3.02,-75.77,-55.95,,-8.6,8.87,7.26,0.65,
05/17/2006,-47.01,,,,,,,,,,,,,,,,,,,,,,,,
05/17/2007,,91.81,76.19,2.75,21.1,48.64,-18.98,,12.5,33.38,38.31,-48.12,1.36,,-20.63,-17.06,15.5,-32.37,1.13,13.11,-34.53,24.59,23.01,14.96,
05/17/2010,30.89,63.11,123.89,13.45,-56.7,86.74,-41.48,,-26.1,45.78,56.51,20.28,9.16,-44.01,-14.43,-43.36,20.0,49.43,19.83,,11.47,37.39,31.41,24.06,-28.19
05/17/2013,,233.25,124.38,27.82,-133.8,99.67,15.12,,17.36,42.02,143.68,13.43,20.37,,7.31,-97.01,27.46,-23.37,20.6,8.22,61.06,47.66,38.45,33.64,
05/17/2018,31.27,,,,,,,,,,,,,,,,,,,,,,,,
05/17/2019,,72.38,119.87,63.68,27.37,67.58,-17.3,65.33,105.16,54.27,15.98,8.13,43.36,33.3,20.83,12.3,57.68,2.27,,16.93,26.2,71.89,63.5,57.38,
05/18/1995,,,61.14,-10.31,,,-8.35,-13.18,-9.55,,-36.19,,-22.13,-32.73,-44.71,,-25.08,-104.07,,,,-9.03,-14.54,-17.75,-27.71
05/18/1996,,81.66,,,-150.15,35.17,,,,,,31.52,,,,-75.69,,,-48.05,26.71,-15.9,,,,
05/18/2001,,,,-16.01,,,-41.45,-8.68,,,,,,-49.03,-30.91,,,,,7.41,,,,,-54.51
05/18/2002,,,,,-141.65,,,,,,,,,,,,,,,,,,,,
05/18/2007,,,,,,,,-9.08,,,,,,-25.61,,,,,,,,,,,-33.89
05/18/2008,,94.71,90.89,,-153.9,93.54,-16.68,,-2.7,41.68,104.81,-53.12,18.86,,-16.43,-31.06,16.4,-43.97,8.23,4.81,35.17,29.89,27.11,20.46,
05/18/2010,,,,,,,,0.92,,,,,,,,,,,,-5.59,,,,,
05/18/2011,-28.81,,,,,,,,,,,,,,,,,,-37.37,,-11.03,,,,
05/18/2013,30.619999999999997,,118.89,31.85,,110.24,6.72,24.36,,48.08,148.91,17.98,17.56,-21.5,9.37,-106.46,30.0,20.73,,-3.19,,54.49,38.91,36.36,157.67
05/18/2014,,,,,1.85,,,,,,,,,,,-50.51,,-6.47,,,,,,,
05/18/2019,-4.83,,,,,,,,,,,,,,,,,,,,,,,,35.98
05/18/2020,,138.68,138.47,35.68,187.07,67.38,44.5,56.13,62.96,60.87,45.48,28.53,59.86,0.3,57.63,48.3,74.18,91.17,30.7,56.13,12.4,66.59,69.6,61.38,
05/19/1995,-57.41,,,,,,,,,,,,,,,,,,,,,,,,
05/19/1996,60.89,,66.74,-4.11,,,8.45,-38.48,-59.15,-15.13,19.91,,-10.73,-44.03,-46.91,,-13.38,-41.77,,,,-2.43,-3.74,-9.75,-14.81
05/19/2001,47.09,,,,,,,,,,,,,,,,,,,,,,,,
05/19/2002,,259.27,29.029999999999998,-11.46,-145.8,48.91,-85.53,-14.86,-6.35,-11.85,21.92,-128.3,-10.969999999999999,-64.34,-23.54,-132.05,23.92,-127.34,11.780000000000001,-86.28,-53.230000000000004,23.56,9.969999999999999,5.3100000000000005,35.3
05/19/2007,-27.81,,,,,,,,,,,,,,,,,,,,,,,,
05/19/2008,,,,8.25,,,,7.92,,,,,,-20.71,,,,,,,,,,,9.51
05/19/2011,,71.91,108.29,8.65,-72.4,60.14,-10.98,-4.18,-2.4,31.88,88.71,-53.12,29.66,-39.81,-16.43,12.84,14.1,-37.57,,-36.69,,30.99,23.91,16.36,-45.29
05/19/2013,,229.61,,,,,,,20.4,,,,,,,,,,7.53,,,,,,
05/19/2014,,65.75,120.98,25.02,,83.37,45.72,35.24,11.96,40.42,33.58,-58.07,50.57,-12.29,9.01,,33.66,,43.6,48.72,-13.51,42.36,40.05,33.14,14.46
05/19/2015,,,,,,,,,,,,,,,,,,25.03,,,,,,,
05/19/2020,14.17,,,,,,,,,,,,,,,,,,,,,,,,45.48
05/19/2021,,78.58,,,,,,,,,,,,,,,,,,,,,,,
05/20/1997,,,,,,,,,,,,,,,,-66.39,,,,,,,,,
05/20/2002,-104.42,,,,,,,,,,,,,,,,,,,,,,,,
05/20/2003,-64.11,,,,-70.9,28.97,,,,,2.01,-74.32,,,,-72.16,,-72.67,16.63,-13.89,-30.5,,,,30.29
05/20/2004,,182.86,,,,,,,,,,,,,,,,,,,,,,,
05/20/2008,-21.81,,,,,,,,,,,,,,,,,,,,,,,,
05/20/2009,,75.15,,,-77.95,56.17,,,,,108.08,-37.27,,,,-80.41,,14.23,,-12.98,10.89,,,,
05/20/2014,-47.87,,,,,,,,,,,,,,,,,,,,,,,,
05/20/2015,,116.25,,,117.35,,,,51.76,57.32,,-43.27,,,,-18.81,,,-13.9,30.32,-16.41,,,,
05/20/2016,,,,,-18.35,,,,,,,,,,,,,,,,,,,,
05/20/2021,,,168.07,,,165.28,11.4,,82.66,70.67,74.58,-15.67,80.76,,,-45.3,70.68,190.17,,14.83,24.0,71.49,76.6,66.48,
05/21/1997,-35.31,151.36,54.64,-7.81,-64.35,35.67,35.95,-8.88,-41.15,-15.23,-54.89,-19.18,28.67,-28.73,-35.81,,-7.28,-59.17,-42.25,13.31,-51.8,-13.63,-0.24,-8.55,-36.71
05/21/2003,,346.37,90.22999999999999,-0.5599999999999998,-57.75,10.84,-53.83,65.44,-37.25,11.45,12.21,-66.18,-26.369999999999997,-68.14,-32.04,-70.99,26.02,-71.57,16.75,-18.99,-27.83,38.06,23.67,14.809999999999999,23.81
05/21/2004,-11.61,148.71,17.84,,,,,,23.35,,64.82,-91.0,,,,,,-50.07,48.53,-7.4799999999999995,-42.0,,,,
05/21/2009,-14.87,,107.88,22.62,,,-18.18,-34.16,10.36,37.82,,,22.77,-9.19,-13.29,,8.16,,-11.4,,,25.46,25.15,18.54,-40.44
05/21/2015,,,137.78,23.02,,93.67,59.42,33.14,,,-30.82,,66.87,-4.59,20.81,,43.26,,,,,47.76,46.65,40.14,-23.74
05/21/2016,,400.33000000000004,162.67,,-26.03,,12.0,,70.36,48.72,22.58,31.76,,,,26.79,,3.83,69.4,64.15,5.19,,,,
05/21/2021,,,,56.38,-20.93,,,33.43,,,,,,25.2,46.73,,,,19.2,,,,,,31.28
05/22/2003,-79.81,,,,,,,,,,,,,,,,,,,,,,,,
05/22/2004,,,17.79,-23.560000000000002,-1.85,112.91,-28.229999999999997,-70.06,,-27.55,,,8.93,-63.64,-8.74,73.55,42.62,30.03,48.65,,-43.43,17.26,21.67,11.71,62.0
05/22/2005,,,,,,49.57,,,,,,,,,,,,,,,,,,,
05/22/2010,,124.05,107.18,13.92,-36.25,76.87,,,1.16,43.72,70.18,-4.57,5.57,-42.49,-5.69,-24.61,21.46,50.53,5.1,11.82,16.49,36.86,32.45,25.04,
05/22/2015,-5.57,,,,,,,,,,,,,,,,,,,,,,,,
05/22/2016,,,157.28,72.80000000000001,,275.35,18.32,126.87,65.16,51.77,25.48,,51.93,12.51,35.339999999999996,27.5,91.84,21.27,,,,98.25,108.85,91.82,65.34
05/22/2021,-32.63,,,,,,,,,,,,,,,,,,,,,,,,
05/23/1993,,,,,-261.25,,,,,,,,,,,,,,,,,,,,
