Date,Adriatic Sea,Andaman Sea,Arabian Sea,Atlantic Ocean,Baltic Sea,Bay Bengal,Bering Sea,Caribbean Sea,Gulf Mexico,Indian Ocean,Indonesian,Mediterranean,Nino,North Atlantic,North Pacific,North Sea,Pacific Ocean,Persian Gulf,Sea Japan,Sea Okhotsk,South China,Southern Ocean,Tropics,World,Yellow Sea
1995-01-10,-2.21,,,,,,,,,,,,,,,,,,,,,,,,
1995-01-17,,,,,,,,,,,,,,,,,,,,-15.79,,,,,
1995-01-18,,-167.94,,,147.05,-57.93,,,,,,-73.08,,,,-64.29,,-16.47,-29.55,,-5.0,,,,
1995-01-19,,,-16.86,-23.51,,,-6.55,-19.38,-67.45,-0.83,-9.89,,3.37,-23.73,-37.71,,-15.08,,,,,-6.13,-15.84,-15.75,-89.71
1995-01-20,-19.41,,,,,,,,,,,,,,,,,,,,,,,,
1995-01-28,,-179.54,-12.66,,18.25,-78.93,16.35,,,,,-49.98,,,,-39.39,,-93.07,3.85,22.51,43.7,,,,
1995-01-29,-26.41,,,-25.11,,,,-18.68,-83.75,-7.03,14.11,,4.27,-35.93,-46.71,,0.82,,,,,8.77,-9.84,-8.35,-65.81
1995-02-06,,,,,,,,,,,,,,,,,,,,15.71,,,,,
1995-02-07,,-123.24,-2.56,,141.95,-59.03,,,,-12.73,12.81,-45.78,-1.13,,-39.21,52.51,-2.28,28.03,-11.25,,50.8,9.27,-12.94,-9.65,
1995-02-08,-23.21,,,-21.41,,,29.95,-31.18,-94.35,,,,,-40.43,,,,,,,,,,,-76.01
1995-02-17,,-161.24,8.84,-11.71,180.05,-61.73,19.75,,-83.65,-11.23,-8.69,-25.28,-9.33,,-39.71,-10.49,-9.28,-24.87,-3.05,,-59.5,5.37,-15.54,-11.45,
1995-02-18,8.99,,,,,,,-1.68,,,,,,-28.93,,,,,,57.91,,,,,-52.61
1995-02-26,,,,,211.55,,,,,,,,,,,,,,,-12.69,,,,,
1995-02-27,,-113.04,11.54,-1.71,,-41.33,,3.92,-73.05,0.07,18.41,-87.28,-3.33,-18.83,-63.81,-31.89,-19.58,-28.57,-23.15,,-37.7,1.57,-9.74,-12.15,
1995-02-28,-66.81,,,,,,10.65,,,,,,,,,,,,,,,,,,-97.61
1995-03-18,,,,,-55.45,,,,,,,,,,,,,,,,,,,,
1995-03-19,,-112.14,12.24,-22.41,,-43.33,-11.75,,-59.55,-6.33,-1.59,-125.38,-16.83,-60.43,-70.21,-24.69,-2.58,-19.27,-78.25,-22.39,-45.6,22.67,-11.94,-11.15,
1995-03-20,-107.91,,,,,,,-56.88,,,,,,,,,,,,,,,,,-107.51
1995-03-28,,,,,109.45,,,,,,,,,,,,,,,,,,,,
1995-03-29,,-94.64,41.24,-26.91,,,-18.35,,-53.65,2.57,1.71,-128.18,-22.23,-53.93,-56.21,76.21,-15.18,-110.27,-84.65,-37.79,-60.4,5.97,-16.74,-16.55,-116.61
1995-03-30,-151.01,,,,,-19.23,,-46.08,,,,,,,,,,,,,,,,,
1995-04-07,,,,,286.25,,,,,,,,,,,,,,,,,,,,
1995-04-08,,-83.84,40.74,-15.31,,3.37,-15.75,-23.18,-29.15,8.47,12.21,-115.68,-15.63,-46.23,-52.51,7.41,-13.98,-87.47,-96.55,-16.09,-51.5,5.57,-7.74,-11.05,
1995-04-09,-142.51,,,,,,,,,,,,,,,,,,,,,,,,-102.51
1995-04-17,,,,,196.15,,,,,,,,,,,-104.19,,-19.77,,,,,,,
1995-04-18,,16.16,73.04,-9.71,,4.77,-11.75,-29.38,-40.15,2.97,-1.19,-74.68,-12.83,-41.43,-35.71,,-12.18,,-35.45,-5.19,-68.6,7.87,-7.94,-8.95,-52.01
1995-04-19,-63.01,,,,,,,,,,,,,,,,,,,,,,,,
1995-04-27,,-3.44,,,42.65,,,,,,,-68.08,,,,-136.89,,26.13,,-13.69,,,,,
1995-04-28,,,78.14,-23.51,,35.77,4.35,-37.58,-64.95,6.67,-14.39,,-16.73,-48.83,-36.91,,-15.28,,-49.65,,-31.8,-5.43,-7.94,-12.95,-75.51
1995-04-30,-55.91,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-17,,104.56,,,-66.75,34.57,,,,-7.93,,-66.08,,,,-72.69,,,-41.35,-16.19,-79.0,,,,
1995-05-18,,,61.14,-10.31,,,-8.35,-13.18,-9.55,,-36.19,,-22.13,-32.73,-44.71,,-25.08,-104.07,,,,-9.03,-14.54,-17.75,-27.71
1995-05-19,-57.41,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-26,,,,,7.25,,,,,,,,,,,,,,,,,,,,
1995-05-27,,78.16,56.44,,,40.67,,,,-12.23,-53.19,-66.28,,,,-54.99,-16.18,-46.67,-40.75,-4.39,-81.3,-6.03,,,
1995-05-28,-88.11,,,-12.71,,,-12.05,-13.18,-17.45,,,,-19.43,-30.43,-35.51,,,,,,,,-13.24,-14.65,-37.01
1995-06-06,,112.06,67.34,-18.11,-79.35,56.97,,,0.25,21.57,-61.79,-62.08,-12.93,,-36.21,-115.69,-14.28,-95.67,-72.65,-27.99,-77.6,3.37,-8.24,-9.15,
1995-06-07,,,,,,,-0.75,-5.68,,,,,,-36.03,,,,,,,,,,,-58.11
1995-06-08,-56.21,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-15,,,,,,,,,,,,,,,,,,-13.07,,,,,,,
1995-06-16,,77.46,45.54,-18.21,-129.55,42.67,18.55,,-22.15,0.37,-77.79,-15.38,-14.13,,-23.21,-43.49,-12.98,,-58.45,3.91,-76.8,-11.23,-9.74,-12.25,
1995-06-17,-34.91,,,,,,,0.52,,,,,,-32.83,,,,,,,,,,,-19.61
1995-06-25,,,,,-7.95,,,,,,,,,,,,,,,,,,,,
1995-06-26,,106.46,19.14,-25.61,,33.37,28.95,1.82,-3.15,-19.03,-101.39,-30.88,-21.33,-38.43,-26.11,-2.49,-11.98,-79.27,-37.05,0.91,-89.0,-16.83,-15.94,-17.55,
1995-06-27,-40.31,,,,,,,,,,,,,,,,,,,,,,,,-37.51
1995-07-15,,,,,-38.55,,,,,,,,,,,,,,,,,,,,
1995-07-16,,125.76,-8.56,-19.81,,37.37,19.05,10.42,12.75,-29.43,-77.49,-13.58,-22.63,-5.93,-16.31,-33.89,-17.18,-50.97,-30.55,3.81,-67.9,-30.93,-18.24,-20.45,
1995-07-17,-33.41,,,,,,,,,,,,,,,,,,,,,,,,-19.91
1995-07-24,,,,,56.85,,,,,,,,,,,,,,,,,,,,
1995-07-25,,61.66,,,,,,,,,,,,,,-18.69,,,,,,,,,
1995-07-26,,,-1.66,-24.31,,53.87,15.15,2.32,16.75,-13.73,-97.89,-14.98,-17.43,-2.13,-4.71,,-10.98,139.33,7.55,-9.59,-70.7,-29.33,-12.64,-15.35,18.19
1995-07-28,-14.61,,,,,,,,,,,,,,,,,,,,,,,,
1995-08-04,,,,,-29.45,,,,,,,,,,,-17.69,,,,-32.99,,,,,
1995-08-05,,97.26,-13.76,-16.81,,36.87,-3.45,0.22,51.75,-13.73,-122.99,-1.88,-16.93,11.97,-2.51,,-4.98,9.03,-24.45,,-58.3,-23.93,-9.04,-11.45,7.79
1995-08-06,-23.51,,,,,,,,,,,,,,,,,,,,,,,,
1995-08-14,,35.66,,,-16.35,,,,,,,2.92,,,,9.91,,28.53,,-13.19,,,,,
1995-08-15,,,-18.06,4.19,,46.37,39.45,22.22,51.75,-23.33,-123.39,,-11.63,46.47,15.79,,-4.68,,-30.35,,-45.5,-31.33,-3.74,-7.15,2.79
1995-08-16,-44.31,,,,,,,,,,,,,,,,,,,,,,,,
1995-08-24,,10.76,,,-78.05,36.07,,,,,,13.42,,,,59.21,,,13.55,3.31,-43.4,,,,
1995-08-25,,,-14.56,-4.11,,,33.55,20.52,64.95,-32.23,-116.59,,-21.83,44.17,20.29,,-5.78,-11.27,,,,-34.43,-9.94,-10.75,44.89
1995-08-26,-5.41,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-02,,,,,-35.75,,,,,,,,,,,,,,,,,,,,
1995-09-03,,20.06,,,,2.77,,,,,-78.89,33.32,-25.83,,,-29.69,-7.88,,,7.51,-69.4,-31.53,,,
1995-09-04,-11.01,,-29.56,-5.11,,,36.05,5.12,53.95,-19.73,,,,43.37,31.39,,,-50.87,-33.15,,,,-12.44,-10.55,7.99
1995-09-12,,,,,-125.25,,,,,,,,,,,,,,,,,,,,
1995-09-13,,5.36,,,,-2.23,,,61.55,-23.23,-75.69,66.12,-13.93,,49.39,-33.99,-0.48,-12.07,-29.55,11.41,-31.9,-32.73,-7.64,-6.25,
1995-09-14,14.69,,-47.06,-4.21,,,45.45,12.52,,,,,,48.67,,,,,,,,,,,68.29
1995-09-22,,,,,-258.15,,,,,,,,,,,,,,,,,,,,
1995-09-23,,2.46,-27.76,,,-4.43,61.95,,,-5.33,-47.39,43.82,-1.23,,,71.31,0.52,-23.27,68.25,18.51,24.3,-24.63,2.36,2.15,
1995-09-24,10.29,,,7.79,,,,30.62,66.85,,,,,57.97,54.89,,,,,,,,,,107.99
1995-10-02,,,,,18.85,,,,,,,,,,,,,,,,,,,,
1995-10-03,,26.76,-47.96,17.49,,-12.33,19.95,,104.15,-18.23,-38.59,41.72,-2.23,,55.59,72.11,-3.48,4.83,77.55,26.31,-8.2,-30.03,-0.24,0.15,
1995-10-04,-17.11,,,,,,,31.92,,,,,,66.77,,,,,,,,,,,60.99
1995-10-12,,,,,124.15,,,,,,,,,,,,,,,,,,,,
1995-10-13,,52.96,-35.66,10.69,,-11.53,-4.25,,77.85,-24.93,-33.49,38.22,-2.03,64.87,61.79,120.61,-0.68,-9.97,72.25,-1.29,6.7,-32.73,-1.84,-0.85,
1995-10-14,-10.21,,,,,,,23.32,,,,,,,,,,,,,,,,,56.69
1995-11-01,,,,,195.65,,,,,,,,,,,,,,,,,,,,
1995-11-02,,40.26,-36.16,3.39,,8.57,34.85,7.02,53.85,-13.03,-5.09,63.82,-4.93,39.37,27.59,181.91,-10.58,40.63,-55.55,32.61,55.8,-22.83,-8.04,-5.15,-85.41
1995-11-03,-1.71,,,,,,,,,,,,,,,,,,,,,,,,
1995-11-11,,,,,107.15,,,,,,,,,,,61.01,,,,,,,,,
1995-11-12,,112.96,-53.16,8.59,,-2.23,26.95,9.82,41.55,-18.03,23.01,84.22,-1.13,40.07,21.09,,-9.88,37.23,-87.05,6.01,31.5,-25.13,-5.14,-4.85,-83.31
1995-11-13,34.19,,,,,,,,,,,,,,,,,,,,,,,,
1995-11-21,,,-45.76,9.29,66.65,0.17,35.85,,,-28.03,,105.82,1.77,,33.49,46.51,-3.08,,,33.21,,-25.63,0.46,-1.45,
1995-11-22,57.99,197.26,,,,,,19.22,17.85,,53.11,,,36.27,,,,20.23,20.35,,72.4,,,,-34.01
1995-12-11,,78.46,,,-90.85,6.57,,,,,,46.22,,,,62.11,,,61.15,53.11,,,,,
1995-12-12,,,-31.96,15.69,,,86.45,8.82,1.35,-19.23,114.21,,-1.23,24.17,2.79,,-11.38,175.33,,,81.6,-9.63,-0.74,-1.15,24.29
1995-12-15,74.29,,,,,,,,,,,,,,,,,,,,,,,,
1995-12-21,,-16.34,,,-250.45,11.27,,,-31.65,-0.93,95.31,73.22,,,-13.51,4.21,,54.63,23.25,8.11,55.0,-6.93,,,
1995-12-22,,,-1.36,7.99,,,32.15,-14.58,,,,,0.47,3.87,,,-14.28,,,,,,-1.44,-3.15,-15.01
1995-12-23,125.69,,,,,,,,,,,,,,,,,,,,,,,,
1995-12-29,,,,,-126.55,,,,,,,,,,,,,,,,,,,,
1995-12-30,,,,,,,,,,,,129.72,,,,9.01,,113.03,,,,,,,
1995-12-31,147.19,-17.24,15.44,,,10.87,,-39.58,-55.35,,67.31,,-0.53,,-31.91,,-20.78,,-30.35,42.91,62.5,-9.03,-9.04,-10.05,
1996-01-01,,,,-10.31,,,72.95,,,1.67,,,,-20.63,,,,,,,,,,,-64.51
1996-01-10,,-92.54,3.64,,-187.45,1.87,51.45,,-70.65,4.17,66.81,114.82,-8.03,,-43.61,-11.09,-24.88,67.23,-36.55,55.01,-2.6,-6.33,-14.14,-13.05,
1996-01-11,,,,-10.71,,,,-36.48,,,,,,-23.73,,,,,,,,,,,
1996-01-12,,,,,,,,,,,,,,,,,,,,,,,,,-73.11
1996-01-13,109.79,,,,,,,,,,,,,,,,,,,,,,,,
1996-01-18,,,,,-133.45,,,,,,,,,,,,,12.03,,,,,,,
1996-01-19,,-81.44,,,,,,,,,,,,,,-23.79,,,,3.01,,,,,
1996-01-20,,,-5.36,-15.81,,-4.03,51.15,-26.48,-40.95,-3.33,56.81,-15.18,-8.33,-31.03,-27.81,,-14.08,,-27.55,,-6.9,-2.03,-13.44,-11.55,
1996-01-21,-7.31,,,,,,,,,,,,,,,,,,,,,,,,-47.81
1996-01-29,,,,,-309.95,,,,,,,,,,,,,,,,,,,,
1996-01-30,,-132.34,-4.46,-6.51,,-20.03,41.75,-29.28,-43.55,-9.23,60.11,37.92,-8.93,-36.83,-43.61,-48.89,-7.98,-19.77,-65.85,5.81,33.2,10.17,-10.84,-7.25,
1996-01-31,55.19,,,,,,,,,,,,,,,,,,,,,,,,-84.61
1996-02-08,,,,,-334.65,,,,,,,,,,,,,,,,,,,,
1996-02-09,,-129.24,17.94,-10.91,,-28.43,43.35,,-78.05,11.47,56.81,-11.08,-4.83,-42.63,-63.01,-195.09,-4.48,30.83,-93.85,40.11,23.6,21.27,-5.14,-4.05,
1996-02-10,30.79,,,,,,,-48.88,,,,,,,,,,,,,,,,,-133.51
1996-02-28,,,,,-311.65,,,,,,,,,,,,,,,,,,,,
1996-02-29,,-134.14,10.44,-8.61,,-50.53,11.05,,-96.55,-2.83,80.01,-67.98,-11.83,-45.63,-65.61,-55.49,-13.08,7.43,-123.45,-12.29,-12.3,16.17,-11.94,-11.15,
1996-03-01,,,,,,,,-54.78,,,,,,,,,,,,,,,,,-152.61
1996-03-03,-43.21,,,,,,,,,,,,,,,,,,,,,,,,
1996-03-09,,,,,-131.65,,,,,,,,,,,-172.69,,,,-3.59,,,,,
1996-03-10,,-138.74,37.04,-10.21,,-24.33,22.65,-52.08,-76.25,1.87,45.61,-87.18,-21.13,-54.93,-73.61,,-18.18,29.73,-128.85,,-88.4,12.37,-14.14,-14.35,-156.31
1996-03-11,-86.21,,,,,,,,,,,,,,,,,,,,,,,,
1996-03-19,,,,,-354.55,,,,,,,,,,,,,,,,,,,,
1996-03-20,,-122.94,47.04,-17.51,,-13.73,20.85,-70.58,-97.65,4.77,24.91,-40.28,-16.63,-67.93,-54.81,-154.29,-9.08,38.83,-137.55,-25.49,-88.4,13.87,-9.94,-11.05,
1996-03-21,-2.91,,,,,,,,,,,,,,,,,,,,,,,,-100.01
1996-03-29,,,,,-345.35,,,,,,,,,,,-31.49,,,,,-68.5,,,,
1996-03-30,,-143.34,48.84,-19.61,,-15.33,8.85,-70.18,-95.55,13.87,30.11,-38.18,-10.93,-77.43,-66.71,,-2.88,-82.07,-102.25,0.31,,26.07,-6.54,-6.75,-133.01
1996-03-31,-3.81,,,,,,,,,,,,,,,,,,,,,,,,
1996-04-08,,,,,-143.15,,,,,,,,,,,-19.89,,,,,,,,,
1996-04-09,,-58.64,38.44,-13.81,,-34.73,7.65,-59.48,-92.05,-0.73,50.61,-54.48,-10.63,-57.73,-61.01,,-8.88,-7.67,-105.85,4.51,-45.0,11.97,-7.64,-9.95,-105.01
1996-04-10,-33.31,,,,,,,,,,,,,,,,,,,,,,,,
1996-04-18,,-27.94,,,-250.65,-14.93,,,,,,-90.98,,,,-117.99,,,,11.21,-29.3,,,,
1996-04-19,,,43.34,-23.51,,,-11.85,-76.08,-107.85,-6.13,46.21,,-13.63,-65.43,-44.81,,-10.68,-30.67,-75.15,,,3.47,-11.84,-14.45,-91.11
1996-04-20,-60.41,,,,,,,,,,,,,,,,,,,,,,,,
1996-04-28,,,,,-244.15,7.07,,,,,,-88.98,,,,-80.19,,,-76.55,12.61,-44.1,,,,
1996-04-29,,65.56,71.04,-19.01,,,30.95,-57.18,-93.05,-14.13,42.61,,-14.13,-56.13,-36.71,,-12.68,-78.97,,,,-8.43,-7.74,-14.75,-83.21
1996-04-30,-88.71,,,,,,,,,,,,,,,,,,,,,,,,
1996-05-07,,,,,-102.95,,,,,,,,,,,,,,,,,,,,
1996-05-08,,97.46,,,,34.77,,,,,,3.12,,,,-47.69,,,-35.35,,,,,,
1996-05-09,,,76.24,-16.51,,,54.25,-36.48,-68.65,-9.63,45.51,,-11.53,-54.33,-43.21,,-15.38,-22.87,,33.01,-51.4,-8.83,-3.14,-12.35,
1996-05-10,40.69,,,,,,,,,,,,,,,,,,,,,,,,-30.01
1996-05-18,,81.66,,,-150.15,35.17,,,,,,31.52,,,,-75.69,,,-48.05,26.71,-15.9,,,,
1996-05-19,60.89,,66.74,-4.11,,,8.45,-38.48,-59.15,-15.13,19.91,,-10.73,-44.03,-46.91,,-13.38,-41.77,,,,-2.43,-3.74,-9.75,-14.81
1996-05-28,,47.56,,,-160.45,53.97,,,-41.85,-0.53,,-22.88,,,,-36.19,-14.08,-35.27,-60.85,-25.69,-47.2,-8.03,-0.34,-7.75,
1996-05-29,-37.21,,86.54,-2.21,,,20.15,-25.98,,,6.71,,-2.53,-26.23,-35.61,,,,,,,,,,-26.71
1996-06-07,,9.56,,,-59.05,51.07,,,-67.25,-7.33,-0.39,,-7.23,,-20.41,-19.79,-3.88,35.43,-31.05,20.91,-45.2,-11.53,-4.34,-10.55,
1996-06-08,-91.21,,75.54,-28.41,,,25.75,-29.48,,,,-57.88,,-48.73,,,,,,,,,,,-20.51
1996-06-26,,,,,-27.35,,,,,,,,,,,,,,,,,,,,
1996-06-27,,53.86,15.14,-31.61,,48.67,,,-77.35,-9.03,-17.39,-59.48,-21.33,,-22.81,-61.19,-7.88,-68.37,-57.35,-23.69,-69.8,-12.63,-13.74,-15.75,
1996-06-28,-83.81,,,,,,6.75,-37.88,,,,,,-43.53,,,,,,,,,,,-17.51
1996-07-06,,,,,-39.25,,,,,,,,,,,,,,,,,,,,
1996-07-07,,0.96,7.94,-18.91,,37.07,33.05,,-49.55,-0.43,-26.49,-27.58,-12.63,,-14.81,-68.39,-13.08,27.33,-100.55,2.61,-43.0,-18.53,-10.24,-13.05,
1996-07-08,-76.91,,,,,,,-33.68,,,,,,-12.03,,,,,,,,,,,16.49
1996-07-16,,,,,176.95,,,,,,,,,,,,,,,,,,,,
1996-07-17,,102.66,,-5.01,,16.47,38.75,,,-26.23,-13.59,-5.18,-8.43,8.97,1.59,19.01,-3.38,10.73,-16.05,24.31,-35.4,-30.53,-0.54,-7.65,
1996-07-18,-70.91,,-8.56,,,,,-5.78,-2.95,,,,,,,,,,,,,,,,54.49
1996-07-26,,,,,72.95,,,,,,,,,,,,,,,,,,,,
1996-07-27,,95.16,-26.86,3.89,,16.37,43.65,,7.55,-37.33,-27.79,26.12,-4.23,21.57,15.39,-18.39,7.12,-41.97,-9.05,10.21,-50.1,-27.33,3.36,-2.55,76.69
1996-07-28,-41.21,,,,,,,12.02,,,,,,,,,,,,,,,,,
1996-08-05,,,,,71.45,,,,,,,,,,,,,,,,,,,,
1996-08-06,,59.86,-31.76,-18.81,,24.07,47.05,-6.58,-7.55,-13.83,-41.09,16.62,-6.73,2.47,24.29,-61.89,6.82,26.63,-3.35,12.81,-71.0,-22.43,-2.14,-4.75,
1996-08-07,-43.41,,,,,,,,,,,,,,,,,,,,,,,,90.19
1996-08-15,,,,,-83.95,,,,,,,,,,,,,,,,,,,,
1996-08-16,,34.56,-38.96,-15.81,,14.27,33.25,3.22,-10.95,-18.33,-38.49,47.12,-9.33,18.67,24.29,-67.99,-3.58,1.23,12.35,18.51,-46.8,-34.43,-6.44,-9.75,
1996-08-17,-12.11,,,,,,,,,,,,,,,,,,,,,,,,45.69
1996-08-25,,,,,-136.15,,,,,,,,,,,-26.59,,,,,,,,,
1996-08-26,,87.56,-59.66,-7.61,,5.37,34.25,17.22,1.95,-36.23,-31.39,41.82,-8.43,33.77,29.49,,-1.58,15.53,-1.15,26.21,-36.2,-39.73,-6.34,-9.75,51.39
1996-08-27,-7.91,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-04,,27.96,,,-108.55,,,,,,,,,,,16.21,,,,2.61,,,,,
1996-09-05,,,-76.76,-9.21,,0.07,45.95,14.12,-1.95,-50.03,-31.39,14.22,-9.23,45.87,37.89,,4.62,-37.37,11.65,,-42.9,-45.73,-6.24,-9.95,64.09
1996-09-06,-54.81,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-14,,,,,-140.45,,41.75,,,,,67.62,,,,37.91,,,,54.51,,,,,
1996-09-15,,71.76,-55.76,-3.21,,9.47,,-3.08,-0.65,-31.33,-13.19,,1.67,47.07,53.19,,7.42,-9.67,38.35,,-11.1,-41.93,2.76,-2.55,
1996-09-16,17.49,,,,,,,,,,,,,,,,,,,,,,,,98.69
1996-09-24,,87.96,,,-242.65,,,,,,,,,,,44.41,,,,,,,,,
1996-09-25,,,-60.46,3.39,,2.77,65.95,22.52,28.15,-16.63,-0.09,108.82,9.67,60.97,61.19,,10.22,,79.95,76.91,30.7,-32.53,8.16,4.95,133.69
1996-09-26,58.89,,,,,,,,,,,,,,,,,43.33,,,,,,,
1996-10-04,,54.46,,,-163.35,,,,,,,80.62,,,,81.11,,,,66.11,52.3,,,,
1996-10-05,,,-62.96,15.89,,0.37,72.75,41.32,81.65,-17.13,7.11,,15.67,61.57,53.19,,5.92,47.83,109.55,,,-25.23,8.56,6.45,143.29
1996-10-06,26.79,,,,,,,,,,,,,,,,,,,,,,,,
1996-10-24,,122.26,,,-4.25,2.07,53.35,,,-6.43,,85.12,,,,46.31,,18.43,88.05,42.61,,,,,
1996-10-25,,,-74.86,24.09,,,,37.42,37.35,,38.91,,20.37,60.87,54.59,,9.62,,,,67.9,-9.33,11.46,13.05,106.09
1996-10-26,25.19,,,,,,,,,,,,,,,,,,,,,,,,
1996-11-03,,115.56,,,-17.95,2.97,40.55,,,-9.63,,64.42,26.37,,,83.21,14.52,21.63,89.95,-1.89,60.6,-13.43,14.46,12.95,
1996-11-04,23.89,,-87.46,16.89,,,,43.32,61.65,,57.71,,,53.97,56.99,,,,,,,,,,90.89
1996-11-12,,,,,225.75,,,,,,,,,,,,,,,,,,,,
1996-11-13,,152.36,-64.16,,,,62.25,,,-21.83,52.71,99.52,20.67,,,65.01,8.12,39.33,89.75,-26.09,82.2,-18.23,10.16,9.15,
1996-11-14,87.89,,,18.59,,14.67,,34.92,60.55,,,,,54.17,44.39,,,,,,,,,,63.29
1996-11-22,,,,,121.35,,,,,,,,,,,,,,,,,,,,
1996-11-23,,102.06,-34.46,,,28.77,71.15,,32.15,-1.13,65.21,111.82,11.97,,16.39,-1.29,-5.58,102.23,42.65,-4.99,80.6,-16.83,2.76,1.95,
1996-11-24,114.19,,,3.99,,,,2.42,,,,,,29.57,,,,,,,,,,,-4.81
1996-12-02,,,,,42.95,,,,,,,,,,,,,,,,,,,,
1996-12-03,,88.66,-13.46,-3.01,,30.47,35.05,,-1.35,0.17,72.61,72.12,11.67,,17.49,-52.79,-7.68,125.43,22.35,16.91,75.5,-19.23,1.06,-1.65,
1996-12-04,59.99,,,,,,,-4.38,,,,,,16.67,,,,,,,,,,,-70.61
1996-12-12,,,,,-31.15,,,,,,,,,,,,,,,,,,,,
1996-12-13,,87.26,-39.66,-2.71,,-10.33,9.95,7.92,-18.15,-6.13,71.01,53.32,8.67,,-3.81,-9.49,-10.48,34.33,-29.85,-30.29,51.8,-15.83,-4.24,-5.75,
1996-12-14,71.69,,,,,,,,,,,,,10.77,,,,,,,,,,,-71.51
1996-12-22,,,,,-33.95,,,,,,,,,,,,,,,,,,,,
1996-12-23,,50.46,-65.46,-9.41,,-29.43,109.35,,-42.85,-34.13,100.71,103.42,0.57,2.97,-14.41,27.21,-13.18,25.73,-19.65,8.81,17.5,-19.63,-14.14,-13.05,
1996-12-24,131.99,,,,,,,-10.78,,,,,,,,,,,,,,,,,-66.11
1997-01-01,,,,,-43.75,,,,,,,,,,,,,,,,,,,,
1997-01-02,,-22.14,-49.66,-9.31,,-21.83,91.85,-30.68,-49.15,-28.63,108.11,113.92,3.37,-4.63,-16.21,25.01,-10.08,10.93,9.15,38.21,10.2,-13.03,-11.74,-10.25,
1997-01-03,,,,,,,,,,,,,,,,,,,,,,,,,-69.71
1997-01-05,101.89,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-11,,,,,-138.75,,,,,,,,,,,,,31.63,,10.21,,,,,
1997-01-12,,-51.94,-13.16,3.09,,-5.03,72.55,-23.58,-27.05,-4.23,73.11,90.52,11.57,10.57,-23.31,26.91,-15.58,,-33.95,,73.8,-4.33,-7.54,-5.35,
1997-01-13,98.79,,,,,,,,,,,,,,,,,,,,,,,,-67.51
1997-01-21,,,,,17.05,,,,,,,,,,,100.21,,,,,,,,,
1997-01-22,,-94.54,-23.66,12.59,,-1.73,59.65,-5.38,-33.75,2.17,57.51,54.72,13.77,10.27,-48.21,,-21.88,30.13,-33.35,43.41,-8.6,0.37,-8.74,-6.55,-77.31
1997-01-25,67.99,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-31,,,,,48.55,,,,,,,-43.28,,,,95.91,,,,67.51,,,,,
1997-02-01,,-110.54,-39.56,-1.91,,-31.63,74.05,-19.88,-45.15,-8.43,63.61,,18.17,-18.83,-49.91,,-11.58,-72.67,-4.35,,-4.9,3.67,-8.74,-7.85,
1997-02-02,-27.81,,,,,,,,,,,,,,,,,,,,,,,,-35.21
1997-02-20,,-116.34,,,66.95,-65.83,,,,,,-81.38,,,,34.71,,,-11.65,-13.39,,,,,
1997-02-21,,,-35.36,-28.51,,,53.05,-58.68,-81.25,-14.83,112.21,,3.77,-51.13,-42.61,,-4.38,-80.27,,,46.2,8.97,-14.74,-12.55,-91.21
1997-02-22,-38.41,,,,,,,,,,,,,,,,,,,,,,,,
1997-03-02,,-121.84,,,210.05,-27.83,,,,-19.13,,-91.98,,,,120.61,,-58.07,-10.55,30.41,7.2,,,,
1997-03-03,,,-24.96,-21.31,,,51.85,-49.28,-59.45,,117.31,,5.07,-44.53,-20.41,,-4.08,,,,,6.27,-13.34,-10.55,-38.01
1997-03-05,-72.91,,,,,,,,,,,,,,,,,,,,,,,,
1997-03-12,,-72.44,-3.66,,293.95,-18.13,,,-31.95,-18.33,47.21,-90.18,10.47,,-49.81,28.51,-6.58,-18.57,-35.35,5.91,-39.0,10.57,-9.44,-8.95,
1997-03-13,-96.11,,,-5.81,,,38.25,-28.68,,,,,,-29.13,,,,,,,,,,,-32.01
1997-03-21,,,,,32.85,,,,,,,,,,,,,,,,,,,,
1997-03-22,,-62.44,12.74,-11.41,,15.47,,,-46.15,2.37,,-88.48,24.57,,-61.41,-90.59,-5.58,-67.57,-47.95,-6.09,-26.6,17.17,-4.84,-6.85,
1997-03-23,-34.21,,,,,,39.15,-53.28,,,20.41,,,-47.43,,,,,,,,,,,-60.31
1997-03-31,,,,,-44.65,,,,,,,,,,,,,,,,,,,,
1997-04-01,,-103.44,34.14,-29.31,,9.37,,,-61.35,2.97,18.81,-132.98,28.07,-61.63,-53.91,40.01,-0.18,-20.47,-95.15,12.21,-22.5,10.37,-3.24,-8.65,
1997-04-02,,,,,,,42.35,-70.08,,,,,,,,,,,,,,,,,-112.41
1997-04-04,-121.21,,,,,,,,,,,,,,,,,,,,,,,,
1997-04-10,,,,,156.85,,,,,,,,,,,,,,,,,,,,
1997-04-11,,-137.04,40.04,-28.41,,-13.23,29.45,,-40.85,-3.03,-24.29,-130.28,17.97,-61.73,-56.51,26.51,-4.28,-52.67,-71.35,29.71,-87.9,11.47,-11.64,-12.75,
